Estructura,TipoProducto,TipoBolsa,TipoSellado,GrupoFormato,Impreso,Calibre,Valvula,GradoTroquel,UsoZipper,PorcentajeCumplimiento
PET/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.061
PET/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.017
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,zipper,0.975
BOPP MATE/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.112
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,No valvula,Grado alto,zipper,0.976
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.083
PET MATE/PET METALIZADO/PEBD,BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,No valvula,Grado bajo,no zipper,1.045
PET MATE/PET METALIZADO/PEBD,BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,No valvula,Grado bajo,no zipper,1.051
PET/PET METALIZADO/PEBD,ROLLO,0,0,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,0.914
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.905
BOPP TERMOSELLABLE/BOPP CAVITADO,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.999
PEBD,BOLSA,PLANA,HILO,Grupo 1,Si,menor igual 100,No valvula,no troquel,no zipper,1.108
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.021
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.998
PET/FOIL/PEBD ALTO COF,ROLLO,0,0,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,1.088
PET/FOIL/PEBD ALTO COF,ROLLO,0,0,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,1.066
BOPA/COEXT. HBA (PE-EVOH) ABRE FACIL,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.009
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.024
PET/FLEXIBLE (PA-PE),BOLSA,FLOW PACK,FLOW PACK 4 SELLES,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.111
PET/PEBD,BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 1,Si,mayor 100,No valvula,Grado bajo,zipper,1.019
PET/COEXT. HBA (PE-EVOH),BOLSA,MANGA PASTELERA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,1.028
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,NO,mayor 70,No valvula,Grado bajo,no zipper,1.122
PET/FLEXIBLE (PA-PE),BOLSA,FLOW PACK,FLOW PACK 4 SELLES,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.015
PET/FLEXIBLE (PA-PE),BOLSA,FLOW PACK,FLOW PACK 4 SELLES,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.021
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 70,No valvula,no troquel,no zipper,1.07
BOPP MATE/PEBD,BOLSA,PLANA,LATERAL+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,Grado alto,zipper,1.051
PET/FOIL/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,NO,mayor 100,Valvula,no troquel,no zipper,0.872
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,1.114
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.08
PET/FLEXIBLE (PA-PE),BOLSA,FLOW PACK,FLOW PACK 4 SELLES,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,0.966
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,NO,mayor 70,No valvula,Grado bajo,no zipper,1.018
BOPP MATE/PEBD,BOLSA,PLANA,LATERAL+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,Grado alto,zipper,0.942
FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 6,NO,mayor 70,No valvula,no troquel,no zipper,1.027
PET/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.024
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.092
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.119
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,1.079
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.008
BOPP MATE/PEBD,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.988
PEBD,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.071
BOPA/PEBD,BOLSA,FLOW PACK FUELLES INSERTADOS,FLOW PACK 4 SELLES,Grupo 3,NO,mayor 100,No valvula,no troquel,no zipper,1.024
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 4,Si,mayor 100,No valvula,no troquel,no zipper,1.094
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,No valvula,Grado alto,no zipper,1.057
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.033
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.05
PEADIMP/PEADTS-AB,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.0
PET/PEBD,BOLSA,PLANA,LATERAL+SEGURIDAD,Grupo 2,Si,mayor 100,No valvula,Grado alto,zipper,0.902
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,NO,menor igual 100,No valvula,Grado bajo,no zipper,1.12
BOPA/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.032
PET/BOPP METALIZADO/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.98
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,0.99
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.944
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.048
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,0.925
PET/FOIL/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.053
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,zipper,1.009
BOPP MATE/BOPP TERMOSELLABLE,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.056
PET/PET METALIZADO/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.835
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.022
PET/COEXT. HBA (PE-EVOH),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,no troquel,no zipper,1.02
PET/FLEXIBLE (PA-PE),BOLSA,FLOW PACK,FLOW PACK 4 SELLES,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,0.984
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 2,Si,mayor 100,Valvula,Grado alto,no zipper,1.026
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,NO,mayor 100,No valvula,Grado bajo,zipper,0.795
BOPP PLANO/PEBD,ROLLO,0,0,Grupo 1,Si,menor igual 100,No valvula,no troquel,no zipper,1.116
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.905
BOPP MATE/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.018
BOPP MATE/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.995
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 2,Si,mayor 100,Valvula,Grado alto,no zipper,0.977
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.052
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.944
PET/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.021
BOPP MATE/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.056
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.006
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.002
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 2,Si,mayor 100,Valvula,Grado alto,no zipper,1.038
BOPP MATE/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.992
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.052
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.051
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.032
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,menor igual 100,Valvula,no troquel,no zipper,0.974
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,0.982
FLEXIBLE LITE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,NO,menor igual 70,No valvula,no troquel,no zipper,0.85
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,NO,mayor 100,No valvula,Grado bajo,zipper,1.017
PET/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.033
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,0.938
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.073
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.056
PET/BOPP CAVITADO,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,NO,menor igual 100,No valvula,no troquel,no zipper,0.971
PET/PET METALIZADO/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,1.023
PET/FOIL/PEBD,ROLLO,0,0,Grupo 5,Si,mayor 100,No valvula,no troquel,no zipper,0.98
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,NO,menor igual 70,No valvula,no troquel,no zipper,1.038
BOPP MATE/FOIL/PEBD,BOLSA,FLOW PACK,FLOW PACK,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,0.96
PET/PET/PEBD,ROLLO,0,0,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.083
PET/PET METALIZADO/FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,zipper,1.07
PET/COEXT. HBA (PE-EVOH),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,1.029
PET/PET/PEBD,ROLLO,0,0,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.075
PET METALIZADO/FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,NO,menor igual 100,No valvula,no troquel,no zipper,1.042
PET/PEBD,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.055
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,0.972
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,NO,mayor 70,No valvula,no troquel,no zipper,0.985
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 70,No valvula,Grado bajo,no zipper,1.005
PET/PET/PEBD,ROLLO,0,0,Grupo 2,Si,mayor 100,No valvula,no troquel,no zipper,1.127
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,NO,mayor 70,No valvula,no troquel,no zipper,0.926
BOPP MATE/COEXT. HBA (PE-EVOH) ABRE FACIL,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.0
PET/BOPP METALIZADO/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.903
PET/FOIL/PEBD ALTO COF,ROLLO,0,0,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,1.095
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.073
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,1.058
PET/FOIL/PEBD ALTO COF,ROLLO,0,0,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,0.97
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 70,No valvula,no troquel,no zipper,1.098
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.043
BOPP MATE/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.038
BOPP MATE/BOPP METALIZADO/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,mayor 100,No valvula,Grado bajo,zipper,0.988
PET/PEBD,ROLLO,0,0,Grupo 4,Si,menor igual 100,No valvula,no troquel,no zipper,1.044
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 70,No valvula,no troquel,no zipper,1.11
PET/COEXT. HBA (PE-EVOH) ABRE FACIL,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.053
PET/COEXT. HBA (PE-EVOH) ABRE FACIL,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.976
PET/COEXT. HBA (PE-EVOH) ABRE FACIL,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.057
PET METALIZADO/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,NO,mayor 100,Valvula,no troquel,no zipper,0.953
PET/CPP,BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 2,Si,menor igual 100,No valvula,Grado alto,zipper,0.977
BOPP MATE/FOIL/PEBD,BOLSA,FLOW PACK,VENTRAL LATERAL,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,0.95
PET/BOPP METALIZADO,BOLSA,FLOW PACK,FLOW PACK,Grupo 1,NO,menor igual 100,No valvula,no troquel,no zipper,1.023
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,NO,menor igual 70,No valvula,no troquel,no zipper,0.934
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.025
PET/FOIL/PEBD,BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 2,Si,mayor 100,No valvula,Grado alto,zipper,0.943
PET/FOIL/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,no zipper,0.997
FLEXIBLE PLUS (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,mayor 70,No valvula,Grado alto,no zipper,0.983
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.997
PET/COEXT. HBA (PE-EVOH) ABRE FACIL,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.05
BOPP MATE/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.007
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.04
PET/FOIL/PEBD,ROLLO,0,0,Grupo 1,Si,menor igual 100,No valvula,no troquel,no zipper,1.064
PET/FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,Valvula,Grado bajo,no zipper,0.982
PET/PEBD,BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,zipper,0.973
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.057
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 70,No valvula,no troquel,no zipper,1.064
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 70,No valvula,no troquel,no zipper,1.002
PEBD,ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.959
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.1
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.078
PAPEL SEPARADOR,ROLLO,0,0,Grupo 1,NO,menor igual 100,No valvula,no troquel,no zipper,0.991
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.05
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,1.057
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 2,Si,mayor 100,No valvula,Grado bajo,zipper,1.106
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 2,Si,mayor 100,No valvula,Grado bajo,zipper,1.015
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,0.976
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 2,Si,mayor 100,No valvula,Grado bajo,zipper,1.013
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,1.063
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,Grado alto,no zipper,1.047
PET/FOIL/FLEXIBLE (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,Valvula,no troquel,no zipper,0.908
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 70,No valvula,no troquel,no zipper,1.028
FLEXIBLE (PA-PE),BOLSA,PLANA,SELLADO COMPLETAMENTE,Grupo 2,Si,mayor 70,Valvula,no troquel,no zipper,1.057
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.015
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.019
PET/PEBD,ROLLO,0,0,Grupo 1,Si,menor igual 100,No valvula,no troquel,no zipper,1.006
FLEXIBLE (PA-PE),BOLSA,PLANA,SELLADO COMPLETAMENTE,Grupo 2,Si,mayor 70,Valvula,no troquel,no zipper,1.017
BOPP MATE/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.033
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 70,No valvula,no troquel,no zipper,1.073
PET/FLEXIBLE PCR (PA-PE),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,No valvula,Grado alto,no zipper,0.956
PET/BOPP METALIZADO/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.888
PET/PEBD,BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,menor igual 100,Valvula,no troquel,no zipper,0.975
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.016
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.003
BOPP MATE/PEBD,BOLSA,FLOW PACK,VENTRAL,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.036
PEADTS,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,mayor 100,No valvula,Grado alto,zipper,1.025
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,0.922
PET/FOIL/PEBD,ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.15
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,no troquel,zipper,0.957
BOPP MATE/BOPP TERMOSELLABLE,BOLSA,FLOW PACK,FLOW PACK,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.124
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,menor igual 100,No valvula,no troquel,no zipper,1.031
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,0.995
PEADTS-AB,BOLSA,FLOW PACK,FLOW PACK 4 SELLES,Grupo 1,Si,menor igual 100,Valvula,no troquel,no zipper,1.135
PEADTS,BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,menor igual 100,No valvula,no troquel,zipper,1.045
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,no zipper,1.035
PET/FOIL/PEBD,BOLSA,FLEX UP,FLEX UP,Grupo 2,Si,mayor 100,No valvula,Grado alto,zipper,1.009
PET MATE/BOPP METALIZADO/PEBD,BOLSA,FLOW PACK,VENTRAL LATERAL,Grupo 1,Si,mayor 100,No valvula,no troquel,no zipper,1.022
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.036
BOPP MATE/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 4,Si,mayor 100,No valvula,no troquel,no zipper,1.034
BOPP MATE/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 4,Si,mayor 100,No valvula,no troquel,no zipper,1.08
BOPA/PEBD,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,no troquel,zipper,0.896
PEADTS,BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.06
FLEXIBLE (PA-PE),BOLSA,PLANA,SELLADO COMPLETAMENTE,Grupo 1,Si,menor igual 70,Valvula,no troquel,no zipper,1.093
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.086
PET/PET METALIZADO/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 2,Si,menor igual 100,No valvula,no troquel,no zipper,1.025
PET/COEXT. HBA (PE-EVOH),ROLLO,0,0,Grupo 3,Si,mayor 100,No valvula,no troquel,no zipper,1.016
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 4,Si,mayor 100,No valvula,no troquel,no zipper,0.966
PET/FLEXIBLE (PA-PE),ROLLO,0,0,Grupo 4,Si,mayor 100,No valvula,no troquel,no zipper,1.101
PET/PEBD,BOLSA,PLANA,LATERAL+FONDO+PRESELLE+SEGURIDAD,Grupo 2,NO,menor igual 100,No valvula,Grado alto,zipper,0.926
PET/COEXT. HBA (PE-EVOH),BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,mayor 100,No valvula,Grado bajo,no zipper,1.066
PET/FLEXIBLE (PA-PE),BOLSA,FLEX UP,MULTIFLEX UP CON SELLE DE FONDO,Grupo 1,NO,mayor 100,No valvula,Grado bajo,zipper,0.848
FLEXIBLE (PA-PE),BOLSA,PLANA,SELLADO COMPLETAMENTE,Grupo 1,Si,menor igual 70,Valvula,no troquel,no zipper,1.101
PET/PEBD,BOLSA,FLEX UP,FLEX UP,Grupo 1,Si,menor igual 100,No valvula,Grado bajo,zipper,1.013
FLEXIBLE (PA-PE),BOLSA,PLANA,LATERAL+FONDO+SEGURIDAD,Grupo 2,Si,mayor 70,No valvula,no troquel,zipper,1.045
